id,name,performer,price,time_start,time_end,venue,address,city,postcode,latitude,longitude,tags
139542,Bassett,,£14 (£10),"Mar 25, 2011 7:00 PM","Mar 25, 2011 9:00 PM",Traverse,Cambridge Street,Edinburgh,EH1 2ED,55.947529,-3.204299,Theatre
139717,Van Der Graaf Generator,,£17,"Mar 25, 2011 7:00 PM","Mar 25, 2011 10:00 PM",O2 ABC,330 Sauchiehall Street,Glasgow,G2 3JA,55.865799,-4.263708,Music
139718,"Indiecode, Lemon Party, The Edge of Noize",,£6,"Mar 25, 2011 7:00 PM","Mar 25, 2011 10:00 PM",O2 ABC,330 Sauchiehall Street,Glasgow,G2 3JA,55.865799,-4.263708,Music
140002,Nevada Base,Epic 26,£6,"Mar 25, 2011 7:00 PM","Mar 25, 2011 10:00 PM",Cabaret Voltaire,36-38 Blair Street,Edinburgh,EH1 1QR,55.949142,-3.187778,Music
140078,Lost City Lights,,Free,"Mar 25, 2011 7:00 PM","Mar 25, 2011 10:00 PM",Wee Red Bar,Edinburgh College of Art Lauriston Place,Edinburgh,EH3 9DF,55.945885,-3.19962,Music
140089,Josh T. Pearson,,£8.50,"Mar 25, 2011 7:00 PM","Mar 25, 2011 10:30 PM",Stereo,20-28 Renfield Lane,Glasgow,G2 6PH,55.860909,-4.258342,Music
140825,Neu! Reekie! 3,"Helen Mort, Sophie Cooke",£5 (£4),"Mar 25, 2011 7:00 PM","Mar 25, 2011 9:30 PM",Scottish Book Trust,Sandeman House Trunks Close 55 High Street,Edinburgh,EH1 1SR,55.950832,-3.184818,"Music, poetry, film, avant-garde"
139100,A Midsummer Night's Dream,,From £10,"Mar 25, 2011 7:30 PM","Mar 25, 2011 10:00 PM",Citizens Theatre,119 Gorbals Street,Glasgow,G5 9DS,55.850971,-4.252873,"Edinburgh Festival 2009, fringe, Theatre"
139105,Somersaults,,£12.50,"Mar 25, 2011 7:30 PM","Mar 25, 2011 10:00 PM",Citizens Theatre,119 Gorbals Street,Glasgow,G5 9DS,55.850971,-4.252873,Theatre
139319,RSNO: Jarvi Conducts the Leningrad,,From £10,"Mar 25, 2011 7:30 PM","Mar 25, 2011 10:00 PM",Usher Hall,Lothian Road,Edinburgh,EH1 2EA,55.947491,-3.205069,Music
139546,Smalltown,,£16 (£12),"Mar 25, 2011 7:30 PM","Mar 25, 2011 9:00 PM",Traverse,Cambridge Street,Edinburgh,EH1 2ED,55.947529,-3.204299,"Theatre, Zombies, random accomplice"
139584,The Mikado,,From £12,"Mar 25, 2011 7:30 PM","Mar 25, 2011 10:00 PM",King's Theatre,"3, Leven Street",Edinburgh,EH3 9LQ,55.942089,-3.20326,"Theatre, opera"
140126,The Paris Riots,,£6,"Mar 25, 2011 7:30 PM","Mar 25, 2011 11:00 PM",Nice 'n' Sleazy,421 Sauchiehall Street,Glasgow,G2 3LG,55.865974,-4.269345,Music
140381,Celebrity Autobiography,MGICF,£21 (£18.50),"Mar 25, 2011 7:30 PM","Mar 25, 2011 9:30 PM",The King's Theatre,297 Bath Street,Glasgow,G2 4JN,55.86515,-4.268766,"Comedy, MGICF, Magners Glasgow International Comedy Festival"
140559,The Triumphant Return of Jimmy & Jackie,MGICF,£8 (£5),"Mar 25, 2011 7:30 PM","Mar 25, 2011 9:30 PM",West Brewery,Templeton Building,Glasgow,G40 1AW,55.851551,-4.23287,"Comedy, MGICF, Magners Glasgow International Comedy Festival"
140663,The Hitch-Hikers Guide to the Galaxy,,£10 (£7),"Mar 25, 2011 7:30 PM","Mar 25, 2011 9:30 PM",Ramshorn Theatre,"98 Ingram Street,",Glasgow,G1 1ES,55.860069,-4.24488,"Theatre, MGICF, Magners Glasgow International Comedy Festival"
139059,Age Of Arousal,,£15 (£11),"Mar 25, 2011 7:45 PM","Mar 25, 2011 10:00 PM",Tron Theatre," 63 Trongate, ",Glasgow, G1 5HB,55.856899,-4.24526,"Theatre, stellar quines, female, erotic"
139483,Marilyn,,From £12.50,"Mar 25, 2011 7:45 PM","Mar 25, 2011 10:00 PM",Royal Lyceum Theatre,Grindlay Street,Edinburgh,EH3 9AX,55.947033,-3.204206,"Theatre, Marilyn Monroe, Simone Signoret"
140482,Mark Nelson: Guilty Pleasures,MGICF,£10,"Mar 25, 2011 7:45 PM","Mar 25, 2011 9:45 PM",The Stand,333 Woodlands Road,Glasgow,G3 6NG,55.872601,-4.279067,"Comedy, MGICF, Magners Glasgow International Comedy Festival"
138228,Opto,,£5 (£3.50),"Mar 25, 2011 8:00 PM","Mar 26, 2011 2:30 AM",The Hideout,Abertay Student Union,Dundee,,,,Clubs
139064,Gagarin Way,,£9 (£7),"Mar 25, 2011 8:00 PM","Mar 25, 2011 10:00 PM",Tron Theatre," 63 Trongate, ",Glasgow, G1 5HB,55.856899,-4.24526,"Edinburgh Festival 2009, fringe, Theatre"
139249,Urban Scot Raw,"Madhat, Loki, Mog, Bar/Snow, Sentimental Knights",£3,"Mar 25, 2011 8:00 PM","Mar 26, 2011 12:00 AM",Studio 24,24 Calton Road,Edinburgh,EH8 8DP,55.95256,-3.179214,Music
139292,Mr McFall's Chamber,,£12 (£10),"Mar 25, 2011 8:00 PM","Mar 25, 2011 10:30 PM",Queen's Hall,87-89 Clerk Street,Edinburgh,EH8 9JG,55.941471,-3.181747,Music
139827,Wing and a Prayer,,£2,"Mar 25, 2011 8:00 PM","Mar 25, 2011 10:00 PM",Tchai-Ovna,42 Otago Lane,Glasgow,G12 8PB,55.872784,-4.282099,Music
140020,"David Rovics, Fiona Keenan",,£8,"Mar 25, 2011 8:00 PM","Mar 25, 2011 11:00 PM",Bannerman's,212 Cowgate,Edinburgh,EH1 1NQ,55.94875,-3.18749,"Music, folk"
140051,The Tatties Ceilidh Band,,£8,"Mar 25, 2011 8:00 PM","Mar 26, 2011 12:00 AM",The Ferry,42 Clyde Place,Glasgow,G5 8AA,,,"Events, live, ceilidh band"
140389,Milton Jones: Lion Whisperer,MGICF,£15 (£13),"Mar 25, 2011 8:00 PM","Mar 25, 2011 10:00 PM",Old Fruitmarket,Albion Street,Glasgow,G1 1NQ,55.858585,-4.244908,Comedy
140395,Dan Clark,MGICF,£13 (£11),"Mar 25, 2011 8:00 PM","Mar 25, 2011 10:00 PM",The Garage,490 Sauchiehall Street,Glasgow,G2 3LW,55.866367,-4.269032,"Comedy, MGICF, Magners Glasgow International Comedy Festival"
140404,David Kay: Scones At The Ready,MGICF,£12 (£10),"Mar 25, 2011 8:00 PM","Mar 25, 2011 10:00 PM",Oran Mor,731-735 Great Western Road,Glasgow,G12 8QX,55.877419,-4.289182,"Comedy, MGICF, Magners Glasgow International Comedy Festival"
140583,The Unusual Suspects,MGICF,£5,"Mar 25, 2011 8:00 PM","Mar 25, 2011 10:00 PM",Buff Club,142 Bath Lane,Glasgow,G2 4RH,55.864002,-4.261795,"Comedy, MGICF, Magners Glasgow International Comedy Festival"
140605,The Comedy Supper Club,MGICF,£10 (£8),"Mar 25, 2011 8:00 PM","Mar 25, 2011 10:00 PM",Arta,The Old Cheesemarket,Glasgow,G1 1PA,55.857887,-4.243193,"Comedy, MGICF, Magners Glasgow International Comedy Festival"
140623,£5 Festival Funnies,MGICF,£5,"Mar 25, 2011 8:00 PM","Mar 25, 2011 10:00 PM",Maggie May's,60 Trongate,Glasgow,G1 5EP,55.857128,-4.24615,"Comedy, glasgow comedy festival"
140700,Ha Ha Half Price Comedy Southside,MGICF,£7 (£6),"Mar 25, 2011 8:00 PM","Mar 25, 2011 10:00 PM",Shed,Langside Avenue,Glasgow,G41 2QS,55.8294723,-4.2816032,"Comedy, MGICF, Magners Glasgow International Comedy Festival"
140713,Ha Ha Half Price Comedy Club,MGICF,£7 (£6),"Mar 25, 2011 8:00 PM","Mar 25, 2011 10:00 PM",Uisge Beatha,232-246 Woodlands Road,Glasgow,G3 6ND,55.871487,-4.277128,"Comedy, MGICF, Magners Glasgow International Comedy Festival"
143279,"Limbo (Over The Wall, For Abel, Dupec)",,£8,"Mar 25, 2011 8:00 PM","Mar 25, 2011 11:00 PM",Voodoo Rooms,19a West Register Street,Edinburgh,EH2 2AA,55.953743,-3.190593,Music
140781,the Latecomers,,Free,"Mar 25, 2011 8:15 PM","Mar 25, 2011 11:00 PM",Lauries Bar,34 King Street,Glasgow,G1 5QT,55.856236,-4.247125,Music
139772,The Friday Show,"Steve Hughes, Lee Camp",£10 (£9/£5),"Mar 25, 2011 8:30 PM","Mar 25, 2011 10:30 PM",The Stand,5 York Place,Edinburgh,EH1 3EB,55.955853,-3.191603,Comedy
140511,Davey See and Iain Stirling: Take Off Your Wristband It's Not That Kind Of Festival,MGICF,£9 (£7),"Mar 25, 2011 8:30 PM","Mar 25, 2011 10:30 PM",Blackfriars Basement,36 Bell Street,Glasgow,G1 1LG,55.858002,-4.245421,"Comedy, MGICF, Magners Glasgow International Comedy Festival"
140530,Susan Morrison: Faffing Around,MGICF,£7 (£6),"Mar 25, 2011 8:30 PM","Mar 25, 2011 10:30 PM",Brel,39-43 Ashton Lane,Glasgow,G12 8SG,55.88234,-4.300632,"Comedy, MGICF, Magners Glasgow International Comedy Festival"
140545,Three Men and a Little Lady(boy),MGICF,£7 (£5),"Mar 25, 2011 8:30 PM","Mar 25, 2011 10:30 PM",The Griffin,Bath Street,Glasgow,G2 4JP,55.8615603,-4.2502414,"Comedy, MGICF, Magners Glasgow International Comedy Festival"
140639,Highlight,MGICF,£12,"Mar 25, 2011 8:30 PM","Mar 25, 2011 10:30 PM",Highlight,"UGC Building, 11 Renfrew Street",Glasgow,G2 3AB,55.864948,-4.25522,"Comedy, MGICF, Magners Glasgow International Comedy Festival"
140647,Jongleurs live,MGICF,£15,"Mar 25, 2011 8:30 PM","Mar 25, 2011 10:30 PM",Tiger Tiger,The Gasshouse,Glasgow,G1 1UL,55.858311,-4.24924,"Comedy, MGICF, Magners Glasgow International Comedy Festival"
140686,1 More Burnt CD: Graham Mackie,MGICF,£7 (£5),"Mar 25, 2011 8:30 PM","Mar 25, 2011 10:30 PM",State Bar,148 Holland Street,Glasgow,G2 4NG,55.865341,-4.26499,"Comedy, MGICF, Magners Glasgow International Comedy Festival"
138755,Misfits,,Free (£4 after 10),"Mar 25, 2011 9:00 PM","Mar 26, 2011 3:00 AM",The Hive,15-17 Niddry Street,Edinburgh,EH1 1LG,55.949123,-3.1868,"Clubs, Student, chart, Indie"
138932,Friday @ Bookclub,,Free,"Mar 25, 2011 9:00 PM","Mar 26, 2011 12:00 AM",Hillhead Bookclub,17 Vinicombe Street,Glasgow,G12 8BQ,55.876968,-4.28979,"Clubs, disco, free entry"
139941,Lynne Carson,,Free,"Mar 25, 2011 9:00 PM","Mar 26, 2011 12:00 AM",Slouch,203-205 Bath Street,Glasgow,G2 4HZ,55.864571,-4.26264,Music
140292,Black Sun Drum Corps,,£tbc,"Mar 25, 2011 9:00 PM","Mar 25, 2011 11:30 PM",13th Note,50-60 King Street,Glasgow,G1 5QT,55.856236,-4.247125,Music
140346,The George Lindsay Band,,Free,"Mar 25, 2011 9:00 PM","Mar 26, 2011 12:00 AM",1901 Bar,1534 Pollokshaws Road,Glasgow,G43 1RF,55.827686,-4.295628,Music
140354,Big Cheese,Beat A Maxx,£6,"Mar 25, 2011 9:00 PM","Mar 26, 2011 2:00 AM",Potterrow,Bristo Square,Edinburgh,EH8 9AL,55.946201,-3.187992,Clubs
140553,Comedy Out West,MGICF,£10 (£8),"Mar 25, 2011 9:00 PM","Mar 25, 2011 11:00 PM",West Brewery,Templeton Building,Glasgow,G40 1AW,55.851551,-4.23287,"Comedy, MGICF, Magners Glasgow International Comedy Festival"
140040,Taste of Eden Festival,,£9 (£8),"Mar 25, 2011 9:30 PM","Mar 26, 2011 3:00 AM",The Caves,Niddry Street South,Edinburgh,EH1 1NS,55.948502,-3.186425,Music
139736,Crash,,Free (£5 after 11),"Mar 25, 2011 10:00 PM","Mar 26, 2011 3:00 AM",Shed,Langside Avenue,Glasgow,G41 2QS,55.8294723,-4.2816032,Clubs
140382,Jerry Sadowitz,MGICF,£20.50 (£16.50),"Mar 25, 2011 10:00 PM","Mar 26, 2011 12:00 AM",The King's Theatre,297 Bath Street,Glasgow,G2 4JN,55.86515,-4.268766,Comedy
140687,The First Rule Of Club Powerhorse,MGICF,£7 (£5),"Mar 25, 2011 10:00 PM","Mar 25, 2011 11:00 PM",State Bar,148 Holland Street,Glasgow,G2 4NG,55.865341,-4.26499,"Comedy, MGICF, Magners Glasgow International Comedy Festival"
136667,Improverts,,£4.50 (£4),"Mar 25, 2011 10:30 PM","Mar 26, 2011 12:00 AM",Bedlam Theatre,11 Bristo Place,Edinburgh,EH1 1EZ,55.945934,-3.189857,Comedy
138727,Planet Earth,,Free (£6 after 11),"Mar 25, 2011 10:30 PM","Mar 26, 2011 3:00 AM",Citrus Club,40-42 Grindlay Street,Edinburgh,EH3 9AP,55.946766,-3.205076,"Clubs, retro"
139126,Ballbreaker/Vice,,£6 (£5),"Mar 25, 2011 10:30 PM","Mar 26, 2011 3:00 AM",Cathouse,15 Union Street,Glasgow,G1 3RB,55.859222,-4.257349,Clubs
139195,Evol,,Free (£6 after 11),"Mar 25, 2011 10:30 PM","Mar 26, 2011 3:00 AM",The Liquid Room,9c Victoria Street,Edinburgh,EH1 2HE,55.948574,-3.193573,Clubs
139328,Classic Fridays,,£5 (£4),"Mar 25, 2011 10:30 PM","Mar 26, 2011 3:00 AM",Classic Grand,18 Jamaica Street,Glasgow,G1 4QD,55.857922,-4.25778,Clubs
139473,*CTRL*ALT*DEFEAT,,£tbc,"Mar 25, 2011 10:30 PM","Mar 26, 2011 2:30 AM",Reading Rooms,Blackscroft,Dundee,DD4 6AT,56.465118,-2.961128,Clubs
140453,Magners Festival Club,MGICF,£12 (£10),"Mar 25, 2011 10:30 PM","Mar 26, 2011 12:30 AM",The Stand,333 Woodlands Road,Glasgow,G3 6NG,55.872601,-4.279067,"Comedy, glasgow comedy festival"
140721,Ha Ha Comedy Late 'n' Loud,MGICF,£7 (£6),"Mar 25, 2011 10:40 PM","Mar 26, 2011 12:40 AM",Uisge Beatha,232-246 Woodlands Road,Glasgow,G3 6ND,55.871487,-4.277128,"Comedy, MGICF, Magners Glasgow International Comedy Festival"
138833,Old Skool,,£6,"Mar 25, 2011 11:00 PM","Mar 26, 2011 3:00 AM",Buff Club,142 Bath Lane,Glasgow,G2 4RH,55.864002,-4.261795,Clubs
138951,Only Fools and House,,Free,"Mar 25, 2011 11:00 PM","Mar 26, 2011 3:00 AM",Flat 0/1,162 Bath Street,Glasgow,,,,"Clubs, House, disco, Electro, free entry"
139182,Mobile Disco Fridays,,£5 (£3),"Mar 25, 2011 11:00 PM","Mar 26, 2011 3:00 AM",The Garage,490 Sauchiehall Street,Glasgow,G2 3LW,55.866367,-4.269032,Clubs
139248,Hippy Hippy Shake,,£10,"Mar 25, 2011 11:00 PM","Mar 26, 2011 3:00 AM",Studio 24,24 Calton Road,Edinburgh,EH8 8DP,55.95256,-3.179214,Clubs
139275,Soulsville: First Birthday,,£5,"Mar 25, 2011 11:00 PM","Mar 26, 2011 3:00 AM",Bongo Club,37 Holyrood Road,Edinburgh,EH8 8AQ,55.950005,-3.179537,Clubs
139304,Girls & Boys,,£5 (£3),"Mar 25, 2011 11:00 PM","Mar 26, 2011 3:00 AM",HMV Picture House,31 Lothian Road,Edinburgh,EH1 2DJ,55.948212,-3.20622,Clubs
139415,Renegades,,£4,"Mar 25, 2011 11:00 PM","Mar 26, 2011 3:00 AM",Kage,4 St Andrews Lane,Dundee,,,,Clubs
139458,Beartrap,,£4,"Mar 25, 2011 11:00 PM","Mar 26, 2011 3:00 AM",Kage,4 St Andrews Lane,Dundee,,,,Clubs
139696,Propaganda,,£5,"Mar 25, 2011 11:00 PM","Mar 26, 2011 3:00 AM",O2 ABC,330 Sauchiehall Street,Glasgow,G2 3JA,55.865799,-4.263708,Clubs
139874,LuckyMe,,£tbc,"Mar 25, 2011 11:00 PM","Mar 26, 2011 3:00 AM",Sneaky Pete's,73 Cowgate,Edinburgh,EH1 1JW,55.947979,-3.1925,Clubs
139923,Riot Radio,,Free (£5 (£3) after 12),"Mar 25, 2011 11:00 PM","Mar 26, 2011 3:00 AM",Maggie May's,60 Trongate,Glasgow,G1 5EP,55.857128,-4.24615,Clubs
139985,Sugarbeat Residents Party,"Utah Saints, Trilogy",£3 (£5 after 12),"Mar 25, 2011 11:00 PM","Mar 26, 2011 3:00 AM",Cabaret Voltaire,36-38 Blair Street,Edinburgh,EH1 1QR,55.949142,-3.187778,"Clubs, electro, breaks, house, bassline"
140079,Dubstar,,£tbc,"Mar 25, 2011 11:00 PM","Mar 26, 2011 3:00 AM",Wee Red Bar,Edinburgh College of Art Lauriston Place,Edinburgh,EH3 9DF,55.945885,-3.19962,Clubs
140773,The Egyptian Lover,,£10,"Mar 25, 2011 11:00 PM","Mar 26, 2011 3:00 AM",La Cheetah,73 Queen Street,Glasgow,G1 3BZ,55.856157,-4.2553865,Clubs
140776,Modern Lovers,Andy Lewis,£5,"Mar 25, 2011 11:00 PM","Mar 26, 2011 3:00 AM",The Store,37 Guthrie Street,Edinburgh,EH1 1JG,55.948357,-3.188298,Clubs
140778,Dirt Box,"Calvertron, Last Japan",£10,"Mar 25, 2011 11:00 PM","Mar 26, 2011 3:00 AM",Stereo,20-28 Renfield Lane,Glasgow,G2 6PH,55.860909,-4.258342,Clubs
141109,Killer Kitsch,Paul Chambers,£5 (£6/£8 after 12),"Mar 25, 2011 11:00 PM","Mar 26, 2011 3:00 AM",Sub Club,22 Jamaica Street,Glasgow,G1 4QD,,,Clubs
143276,This Is Spinal Tap,,£7 (£5),"Mar 25, 2011 11:00 PM","Mar 26, 2011 12:30 AM",Glasgow Film Theatre,12 Rose Street,Glasgow,G3 6RB,55.865486,-4.261292,Film
140255,Late 'n' Live: Raymond Harris,,£5 (£3),"Mar 25, 2011 11:30 PM","Mar 26, 2011 3:00 AM",The Jazz Bar,1 Chambers Street,Edinburgh,EH1 1HR,55.94838,-3.186905,Music
140749,The Hangover,,£4,"Mar 25, 2011 11:30 PM","Mar 26, 2011 1:30 AM",Grosvenor Cinema,Ashton Lane,Glasgow,G12 8SJ,55.874668,-4.293016,"Events, Film, MGICF, Magners Glasgow International Comedy Festival"
134317,Roddy Martine: Scenes From A Life,,Free,"Mar 26, 2011 8:00 AM","Mar 26, 2011 9:00 PM",Henderson's Restaurant and Arts Venue,94 Hanover Street,Edinburgh,EH2 1DR,55.954521,-3.198273,Art
131557,"Rosemarie Trockel: Drawings, Collages and Book Drafts",,Free,"Mar 26, 2011 10:00 AM","Mar 26, 2011 5:00 PM",Talbot Rice Gallery,University of Edinburgh South Bridge,Edinburgh,EH8 9YL,55.947735,-3.187366,Art
131076,Hertie Querty,,Free,"Mar 26, 2011 10:00 AM","Mar 26, 2011 5:00 PM",Gallery of Modern Art,Royal Exchange Square,Glasgow,G1 3AH,55.859848,-4.252527,"Art, contemporary art, Photography, video, Installation"
135628,French Drawings,,Free,"Mar 26, 2011 10:00 AM","Mar 26, 2011 5:00 PM",National Gallery of Scotland,The Mound,Edinburgh,EH2 2EL,55.95187,-3.196429,Art
135707,Artist Rooms: August Sander,,Free,"Mar 26, 2011 10:00 AM","Mar 26, 2011 5:00 PM",Dean Gallery,73 Belford Road,Edinburgh,EH4 3DS,55.95187,-3.224196,"Art, 20th Century images, Photography, German"
136637,"Claude Cahun, Sue Tompkins",,Free,"Mar 26, 2011 10:00 AM","Mar 26, 2011 5:30 PM",Inverleith House,Inverleith Row,Edinburgh,EH3 5LR,55.96508,-3.21015,"Art, Photography"
136711,Rebel(le),,Free,"Mar 26, 2011 10:00 AM","Mar 26, 2011 1:00 PM",Institut Francais d'Ecosse, 13 Randolph Crescent,Edinburgh,EH3 7TT,,,Art
136923,Craig Murray-Orr,,Free,"Mar 26, 2011 10:00 AM","Mar 26, 2011 6:00 PM",Ingleby Gallery,15 Calton Road,Edinburgh,EH8 8DL,55.953159,-3.18647,"Art, painting, Landscape, sculpture"
137373,China Through The Lens,,Free,"Mar 26, 2011 10:00 AM","Mar 26, 2011 5:00 PM",Burrell Collection,2060 Pollokshaws Road,Glasgow,G43 1AT,55.823643,-4.304206,Art
137516,In Case It Rains In Heaven: Kurt Tong,,Free,"Mar 26, 2011 10:00 AM","Mar 26, 2011 5:00 PM",Street Level Photoworks,48 King Street,Glasgow,G1 5QP,55.856804,-4.246934,Art
138396,Jeff Koons,,Free,"Mar 26, 2011 10:00 AM","Mar 26, 2011 5:00 PM",Scottish National Gallery of Modern Art,75 Belford Road,Edinburgh,EH4 3DR,55.951084,-3.225292,"Art, pop art, Culture"
138554,Blueprint for a Bogey,,Free,"Mar 26, 2011 10:00 AM","Mar 26, 2011 5:00 PM",Gallery of Modern Art,Royal Exchange Square,Glasgow,G1 3AH,55.859848,-4.252527,Art
139408,Scratching the Surface,,Free,"Mar 26, 2011 10:00 AM","Mar 26, 2011 6:00 PM",St Margaret's House Art's Complex,151 London Road,Edinburgh,EH8 7TG,55.9557,-3.1524,"Art, Drawings, prints"
139436,RSA: New Contemporaries 2011,,£2 (£1),"Mar 26, 2011 10:00 AM","Mar 26, 2011 5:00 PM",Royal Scottish Academy (RSA),The Mound,Edinburgh,EH2 2EL,55.95187,-3.196429,"Art, architecture, graduates, degree shows, New Contemporaries"
139654,Alina Kisina: City Of Home,,Free,"Mar 26, 2011 10:00 AM","Mar 26, 2011 5:00 PM",Street Level Photoworks,48 King Street,Glasgow,G1 5QP,55.856804,-4.246934,"Art, Photography, Kiev, Ukraine, hometown"
140174,An Informed Energy: Lithography and Tamarind,,Free,"Mar 26, 2011 10:00 AM","Mar 26, 2011 6:00 PM",Edinburgh Printmakers,23 Union Street,Edinburgh,EH1 3LR,55.958324,-3.186165,"Art, prints, Tamarind, mexico"
140300,Indoor Food Market,,Free,"Mar 26, 2011 10:00 AM","Mar 26, 2011 2:00 PM",Out of the Blue Drill Hall,36-38 Dalmeny Street,Edinburgh,EH6 8RG,55.964642,-3.173898,"Community, market, organic food"
140304,Tinker Tailor,,Free,"Mar 26, 2011 10:00 AM","Mar 26, 2011 2:00 PM",Out of the Blue Drill Hall,36-38 Dalmeny Street,Edinburgh,EH6 8RG,55.964642,-3.173898,Community
140317,LGBT Lives Exhibition,,Free,"Mar 26, 2011 10:00 AM","Mar 26, 2011 5:00 PM",Out of the Blue Drill Hall,36-38 Dalmeny Street,Edinburgh,EH6 8RG,55.964642,-3.173898,"Art, LGBT, exhibition"
141081,Smith/Stuart,,Free,"Mar 26, 2011 10:00 AM","Mar 26, 2011 6:00 PM",The Changing Room,Tolbooth,Stirling,FK8 1DE,56.1470671,-4.4174296,"Art, video, Installation"
142082,Let The Games Begin,,Free,"Mar 26, 2011 10:00 AM","Mar 26, 2011 5:00 PM",Trongate 103,,Glasgow,G1 5HD,55.85722,-4.24648,Art
143097,Happenings,,Free,"Mar 26, 2011 10:00 AM","Mar 26, 2011 6:00 PM",St Margaret's House Art's Complex,151 London Road,Edinburgh,EH8 7TG,55.9557,-3.1524,Art
135484,DÈj‡ vu: Manfred Pernice,,Free,"Mar 26, 2011 10:30 AM","Mar 26, 2011 5:30 PM",DCA,152 Nethergate,Dundee,DD1 4DY,56.45731,-2.97474,"Art, sculpture, architecture"
136996,In the Heart of the Moroccan Medinas,,Free,"Mar 26, 2011 10:30 AM","Mar 26, 2011 6:00 PM",Make It Glasgow,3 Osborne Street,Glasgow,G1 5RB,55.855301,-4.24563,Art
138335,Anni Albers: Design Pioneer,,Free,"Mar 26, 2011 10:30 AM","Mar 26, 2011 5:30 PM",Dovecot Studios,10 Infirmary Street,Edinburgh,EH1 1LT,55.94812,-3.18586,"Art, textiles, Design, applied art"
139376,Paul Noble: Tent,,Free,"Mar 26, 2011 10:30 AM","Mar 26, 2011 4:30 PM",Cooper Gallery,Crawford Building DJCAD 13 Perth Road,Dundee,DD1 4HT,56.457184,-2.982883,"Art, Nobson Newton"
131302,Dead Calm: Jean-Marc Bustamante,,Free,"Mar 26, 2011 11:00 AM","Mar 26, 2011 6:00 PM",Fruitmarket Gallery,45 Market Street,Edinburgh,EH1 1DF,55.951305,-3.190002,"Art, sculpture, painting, architecture, Installation"
135845,White Knight,,Free,"Mar 26, 2011 11:00 AM","Mar 26, 2011 5:00 PM",Collective Gallery,22-28 Cockburn Street,Edinburgh,EH1 1NY,55.950516,-3.18993,"Art, architecture"
137989,From Image to Reality and Reality to Image,,Free,"Mar 26, 2011 11:00 AM","Mar 26, 2011 11:00 PM",Cafe Cossachok,10 King Street,Glasgow,G1 5QP,55.85651,-4.24664,Art
138031,Jack Frame,,Free,"Mar 26, 2011 11:00 AM","Mar 26, 2011 5:00 PM",scotlandart.com,6 Burnfield Road ,Glasgow,G46 7QB,55.806541,-4.29499,Art
140963,Rearrange Your Face,,Free,"Mar 26, 2011 11:00 AM","Mar 26, 2011 5:00 PM",Sorcha Dallas,5 St Margaret's Place,Glasgow,G1 5JY,55.85471,-4.246462,Art
141972,Shelley Nadashi: Text Me Faster Dance Company,,Free,"Mar 26, 2011 11:00 AM","Mar 26, 2011 5:00 PM",Transmission Gallery,28 King Street,Glasgow,G1 5QP,55.856239,-4.246438,Art
142515,"Resemblances, Sympathies, and Other Acts",,Free,"Mar 26, 2011 11:00 AM","Mar 26, 2011 6:00 PM",CCA,350 Sauchiehall Street,Glasgow,G2 3JD,55.866085,-4.26673,Art
143277,Pop-Up Cake Shop,,Free,"Mar 26, 2011 11:00 AM","Mar 26, 2011 3:00 PM",Pop-Up Cake Shop,The Quaker Meeting House,Edinburgh,EH1 2JL,55.948479,-3.19261,"Cake, Food, pop-up shop, fundraiser, Charity, Japan"
135884,More Nudes In Colour,,Free,"Mar 26, 2011 12:00 PM","Mar 26, 2011 6:00 PM",Tramway,25 Albert Drive,Glasgow,G41 2PE,55.84145,-4.26734,"Art, Keith Farquhar, sculpture"
135910,Tony Swain,,Free,"Mar 26, 2011 12:00 PM","Mar 26, 2011 5:00 PM",The Modern Institute,14-20 Osborne Street,Glasgow,G1 5QN,55.855991,-4.24526,Art
137549,Maximillion Zentz Zlomovitz,,Free,"Mar 26, 2011 12:00 PM","Mar 26, 2011 6:00 PM",Mary Mary,Suite 2/1 6 Dixon Street,Glasgow,G1 4AX,55.856285,-4.255613,"Art, experimental"
138384,Jesper Carlsen: Light and Matter,,Free,"Mar 26, 2011 12:00 PM","Mar 26, 2011 6:00 PM",Sierra Metro,20-22 West Harbour Road,Edinburgh,EH5 1PN,55.981789,-3.22851,Art
139352,Strange Loops,,Free,"Mar 26, 2011 12:00 PM","Mar 26, 2011 5:00 PM",Generator Projects,25-26 Mid Wynd,Dundee,DD1,56.456729,-2.987852,"Art, craig mulholland, group"
140897,Material Rites,,Free,"Mar 26, 2011 12:00 PM","Mar 26, 2011 8:00 PM",Inspace,Crichton Street,Edinburgh,EH8 9AB,55.94418,-3.18095,"Art, mixed media, Found, diverse"
140934,Black Lodge,,Free,"Mar 26, 2011 12:00 PM","Mar 26, 2011 6:00 PM",Recoat Gallery,323 North Woodside Road,Glasgow,G20 6ND,55.875546,-4.275674,Art
141506,Going Public,,Free,"Mar 26, 2011 12:00 PM","Mar 26, 2011 6:00 PM",Embassy Gallery,Broughton St Lane,Edinburgh,EH1 3LY,55.95752,-3.18608,"Art, embassy, public art"
142222,Andrea Turner,,Free,"Mar 26, 2011 12:00 PM","Mar 26, 2011 5:00 PM",Patriothall Gallery,48 Hamilton Place,Edinburgh,EH3 5AY,55.958626,-3.206774,Art
